"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","4","4","1","2.660559","0","4"
"/ControlRig/M_Manip.M_Manip","24","4","4","1","1.715148","0","4"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","24","2","2","1","1.400719","0","2"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","1.191804","0","2"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","7","7","1","2.740244","0","7"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","24","2","2","1","0.504387","0","2"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","26","26","6","12.187894","0","26"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","15","15","1","18.954081","0","15"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.569988","0","2"
"/Game/Meshes/Material.Material","24","15","15","1","0.000000","0","15"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","24","8","8","1","4.018990","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","30","30","1","40.137505","0","30"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","24","2","2","1","0.555814","0","2"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","4","4","1","1.083860","0","4"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","24","4","4","1","2.378197","0","4"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.584661","0","2"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","24","20","20","1","23.108412","0","20"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","2","2","1","0.493845","0","2"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","24","30","30","1","39.401588","0","30"
"/Interchange/gltf/M_Default.M_Default","24","188","188","6","234.695572","0","188"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","24","188","188","6","302.917297","0","188"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","135","135","1","191.053726","0","135"
"/Interchange/gltf/M_Sheen.M_Sheen","24","188","188","6","290.600311","0","188"
"/Game/Materials/straightLineMovingLedge_Mat.straightLineMovingLedge_Mat","24","2","2","1","0.574584","0","2"
"/Game/Materials/cicrlingLedge_Mat.cicrlingLedge_Mat","24","2","2","1","0.584089","0","2"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","24","188","188","6","223.804138","0","188"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","24","4","4","1","3.144448","0","4"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","24","60","60","1","81.763893","0","60"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","10","10","1","7.565154","0","10"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","24","60","60","1","80.260948","0","60"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","24","60","60","1","0.000000","0","60"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","2","2","1","1.371713","0","2"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","30","30","1","40.201706","0","30"
"/Interchange/gltf/M_Unlit.M_Unlit","24","52","52","6","24.702139","0","52"
"/Game/Materials/spikeTexture_Mat.spikeTexture_Mat","24","2","2","1","1.221183","0","2"
"/Interchange/gltf/M_Transmission.M_Transmission","24","72","72","2","139.731110","0","72"
"/Game/FlickerBPs/Blueprints/eyeMat_textureCOords.eyeMat_textureCOords","24","4","4","1","2.357587","0","4"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","7","7","1","2.690040","0","7"
"/Game/Materials/crumblingLedgeMat.crumblingLedgeMat","24","2","2","1","0.588143","0","2"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","24","102","102","1","137.645462","0","102"
"/Game/Meshes/trunkMaterial.trunkMaterial","24","2","2","1","0.612179","0","2"
"/Game/FlickerBPs/Blueprints/nonTransparentYellow.nonTransparentYellow","24","4","4","1","2.404452","0","4"
"/Game/FlickerBPs/Blueprints/Material.Material","24","4","4","1","0.000000","0","4"
"/Game/Materials/eyeMat_textureCOords.eyeMat_textureCOords","24","4","4","1","2.517518","0","4"
"/Game/Meshes/EF_MAT.EF_MAT","24","2","2","1","1.234598","0","2"
"/Game/Blueprints/Material_001.Material_001","24","15","15","1","20.162212","0","15"
"/Game/Materials/nonTransparentYellow.nonTransparentYellow","24","4","4","1","1.209008","0","4"
"/Game/Materials/Material.Material","24","4","4","1","1.211883","0","4"
"/Game/Meshes/Material_002.Material_002","24","2","2","1","0.000000","0","2"
"/Game/Materials/orbitingLedge_Mat.orbitingLedge_Mat","24","2","2","1","1.172699","0","2"
"/Game/Meshes/ledgeMaterial.ledgeMaterial","24","2","2","1","0.000000","0","2"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","24","42","42","1","52.823055","0","42"
"/Game/Materials/metal.metal","24","4","4","1","2.396939","0","4"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","21","21","1","24.032238","0","21"
"/Game/FlickerBPs/Blueprints/metal.metal","24","4","4","1","1.261769","0","4"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","4","4","1","1.855680","0","4"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","0.963900","0","2"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","77","77","1","56.413567","0","77"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","210","0","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","648","0","1","0.000000","0","0"
