"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/ControlRig/M_Manip.M_Manip","21","4","4","1","2.869960","0","4"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","21","4","4","1","2.170460","0","4"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","21","2","2","1","1.260537","0","2"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","21","36","36","1","65.618286","0","36"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","21","2","2","1","1.719595","0","2"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","21","2","2","1","1.690112","0","2"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","21","4","4","1","3.257289","0","4"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","21","24","24","1","42.101467","0","24"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","21","60","60","1","107.128868","0","60"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","21","36","36","1","0.000000","0","36"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","21","132","132","1","240.662460","0","132"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","21","32","32","1","22.657686","0","32"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","21","4","4","1","2.126574","0","4"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","21","2","2","1","1.516658","0","2"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","21","7","7","1","3.245801","0","7"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","21","36","36","1","54.434826","0","36"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","21","4","4","1","1.583997","0","4"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","21","28","28","1","46.537582","0","28"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","21","36","36","1","51.608116","0","36"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","21","28","28","1","43.012321","0","28"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","21","2","2","1","1.492195","0","2"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","21","2","2","1","0.490747","0","2"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","21","4","4","1","2.068542","0","4"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","21","72","72","1","126.100540","0","72"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","21","24","24","1","41.132038","0","24"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","21","14","14","1","22.745068","0","14"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","21","14","14","1","23.196718","0","14"
"/Game/Meshes/Material.Material","21","12","12","1","20.636555","0","12"
"/Game/Materials/straightLineMovingLedge_Mat.straightLineMovingLedge_Mat","21","2","2","1","0.628798","0","2"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","21","7","7","1","2.568587","0","7"
"/Engine/VREditor/TransformGizmo/Main.Main","21","2","2","1","1.408779","0","2"
"/Engine/VREditor/TransformGizmo/Xray.Xray","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","21","24","24","1","42.038410","0","24"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","21","8","8","1","5.127584","0","8"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","21","4","4","1","1.011332","0","4"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","21","17","17","1","25.599131","0","17"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","21","2","2","1","0.463791","0","2"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","21","4","4","1","1.501805","0","4"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","21","2","2","1","0.585662","0","2"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","21","2","2","1","0.565421","0","2"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","21","4","4","1","1.252045","0","4"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","21","2","2","1","0.492892","0","2"
"Globals","24","1989","0","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","26","26","6","14.396967","0","26"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","24","148","148","6","268.553528","0","148"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","24","148","148","6","259.376556","0","148"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","24","2","2","1","1.454043","0","2"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","24","2","2","1","1.115588","0","2"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","24","4","4","2","2.988520","0","4"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","24","17","17","1","25.247797","0","17"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","1.239960","0","2"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","2","2","1","0.518712","0","2"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","24","2","2","1","1.370722","0","2"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","24","2","2","1","0.558528","0","2"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.571709","0","2"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","24","24","1","41.258766","0","24"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","12","12","1","20.264875","0","12"
"/Game/Meshes/Material.Material","24","12","12","1","0.000000","0","12"
"/Game/Materials/straightLineMovingLedge_Mat.straightLineMovingLedge_Mat","24","2","2","1","1.316456","0","2"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","24","14","14","1","21.451077","0","14"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","24","14","14","1","23.023188","0","14"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","4","4","1","2.064195","0","4"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","4","4","1","1.236574","0","4"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","24","24","24","1","40.435917","0","24"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.550456","0","2"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","72","72","1","126.859200","0","72"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","24","4","4","1","1.893425","0","4"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","24","2","2","1","1.442285","0","2"
"/InterchangeAssets/gltf/M_Default.M_Default","24","148","148","6","229.480789","0","148"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","4","4","1","2.839030","0","4"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","24","28","28","1","50.019123","0","28"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","24","36","36","1","53.620594","0","36"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","24","28","28","1","45.196724","0","28"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","24","36","36","1","56.135319","0","36"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","2","2","1","1.095166","0","2"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","7","7","1","2.709434","0","7"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","24","2","2","1","1.441266","0","2"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","7","7","1","2.607231","0","7"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","24","8","8","1","5.078941","0","8"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","24","4","4","1","1.077452","0","4"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","24","4","4","1","1.026146","0","4"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","32","32","1","22.066120","0","32"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","1.259109","0","2"
"/Game/Materials/orbitingLedge_Mat.orbitingLedge_Mat","24","2","2","1","1.320034","0","2"
"/Game/Meshes/ledgeMaterial.ledgeMaterial","24","2","2","1","0.000000","0","2"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","24","2","2","1","1.516146","0","2"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","24","60","60","1","110.790550","0","60"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","24","36","36","1","0.000000","0","36"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","4","4","1","3.146015","0","4"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","18","18","1","25.784733","0","18"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","24","28","28","3","25.662613","0","28"
"/ControlRig/M_Manip.M_Manip","24","4","4","1","2.724057","0","4"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","4","4","1","2.195113","0","4"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","24","2","2","1","1.425648","0","2"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","24","24","1","41.037907","0","24"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","24","36","36","1","63.984295","0","36"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","24","4","4","1","3.501493","0","4"
"/Game/Materials/crumblingLedgeMat.crumblingLedgeMat","24","2","2","1","0.589655","0","2"
"/Game/Materials/metal.metal","24","4","4","1","2.674912","0","4"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","132","132","1","247.683243","0","132"
"/Game/Materials/cicrlingLedge_Mat.cicrlingLedge_Mat","24","2","2","1","0.638523","0","2"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","24","52","52","6","29.544685","0","52"
"/Game/Meshes/EF_MAT.EF_MAT","24","2","2","1","1.367537","0","2"
"/Game/Meshes/Material_002.Material_002","24","2","2","1","1.362899","0","2"
"/Game/FlickerBPs/Blueprints/nonTransparentYellow.nonTransparentYellow","24","4","4","1","1.881884","0","4"
"/Game/FlickerBPs/Blueprints/metal.metal","24","4","4","1","1.289892","0","4"
"/Game/FlickerBPs/Blueprints/Material.Material","24","4","4","1","0.703650","0","4"
"/Game/Meshes/trunkMaterial.trunkMaterial","24","2","2","1","1.362460","0","2"
"/Game/Materials/eyeMat_textureCOords.eyeMat_textureCOords","24","4","4","1","2.704920","0","4"
"/Game/Materials/Material.Material","24","4","4","1","1.319385","0","4"
"/Game/Materials/nonTransparentYellow.nonTransparentYellow","24","4","4","1","0.000000","0","4"
"/Game/Blueprints/Material_001.Material_001","24","12","12","1","21.872187","0","12"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","478","478","1","615.945923","0","478"
"/Game/Materials/spikeTexture_Mat.spikeTexture_Mat","24","2","2","1","0.622499","0","2"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","24","148","88","6","126.951782","0","88"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","24","36","36","1","55.631367","0","36"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","24","40","40","2","108.604218","0","40"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","24","2","2","1","1.624314","0","2"
"/Game/FlickerBPs/Blueprints/eyeMat_textureCOords.eyeMat_textureCOords","24","4","4","1","2.745530","0","4"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","24","60","60","1","102.964195","0","60"
