"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.546614","0","2"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","24","2","2","1","0.513667","0","2"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","2","2","1","1.314664","0","2"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","24","17","17","1","20.859064","0","17"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","24","28","28","3","20.289154","0","28"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","26","26","6","11.704731","0","26"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","2","2","1","1.064186","0","2"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.560714","0","2"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","30","30","1","39.060230","0","30"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","4","4","1","1.055504","0","4"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","24","20","20","1","22.427080","0","20"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","24","8","8","1","4.021721","0","8"
"/Game/Materials/cicrlingLedge_Mat.cicrlingLedge_Mat","24","2","2","1","1.111665","0","2"
"/Interchange/gltf/M_Default.M_Default","24","188","188","6","229.333115","0","188"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","24","30","30","1","37.986523","0","30"
"/Game/Materials/orbitingLedge_Mat.orbitingLedge_Mat","24","2","2","1","0.542862","0","2"
"/Game/Meshes/ledgeMaterial.ledgeMaterial","24","2","2","1","0.560795","0","2"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","24","188","188","6","217.830078","0","188"
"/Interchange/gltf/M_Sheen.M_Sheen","24","188","188","6","283.098999","0","188"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","24","188","188","6","287.934296","0","188"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","24","4","4","1","1.583582","0","4"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","135","135","1","172.969864","0","135"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","4","4","1","2.507502","0","4"
"/Game/Meshes/Material.Material","24","15","15","1","18.361389","0","15"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","15","15","1","0.000000","0","15"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","7","7","1","2.706644","0","7"
"/Game/Materials/straightLineMovingLedge_Mat.straightLineMovingLedge_Mat","24","2","2","1","0.573435","0","2"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","7","7","1","2.886528","0","7"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","24","60","60","1","81.685982","0","60"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","24","60","60","1","78.286438","0","60"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","24","60","60","1","0.000000","0","60"
"/Game/Materials/crumblingLedgeMat.crumblingLedgeMat","24","2","2","1","0.545036","0","2"
"/Interchange/gltf/M_Unlit.M_Unlit","24","52","52","6","24.239666","0","52"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","24","42","42","1","52.214672","0","42"
"/Interchange/gltf/M_Transmission.M_Transmission","24","72","72","2","134.117401","0","72"
"/Game/Meshes/EF_MAT.EF_MAT","24","2","2","1","1.207900","0","2"
"/Game/FlickerBPs/Blueprints/nonTransparentYellow.nonTransparentYellow","24","4","4","1","2.423789","0","4"
"/Game/FlickerBPs/Blueprints/Material.Material","24","4","4","1","0.000000","0","4"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","24","4","4","1","3.072157","0","4"
"/Game/FlickerBPs/Blueprints/eyeMat_textureCOords.eyeMat_textureCOords","24","4","4","1","2.279398","0","4"
"/Game/Blueprints/Material_001.Material_001","24","15","15","1","18.912928","0","15"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","24","102","102","1","129.963516","0","102"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","21","21","1","22.768177","0","21"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","10","10","1","7.174757","0","10"
"/Game/Materials/nonTransparentYellow.nonTransparentYellow","24","4","4","1","2.310030","0","4"
"/Game/Materials/Material.Material","24","4","4","1","0.000000","0","4"
"/Game/Meshes/Material_002.Material_002","24","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","24","2","2","1","1.365163","0","2"
"/Game/Meshes/trunkMaterial.trunkMaterial","24","2","2","1","2.099407","0","2"
"/Game/Materials/metal.metal","24","4","4","1","2.354812","0","4"
"/Game/FlickerBPs/Blueprints/metal.metal","24","4","4","1","1.992856","0","4"
"/Game/Materials/eyeMat_textureCOords.eyeMat_textureCOords","24","4","4","1","2.313317","0","4"
"/Game/Materials/spikeTexture_Mat.spikeTexture_Mat","24","2","2","1","0.582517","0","2"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","3.181921","0","2"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","4","4","1","3.034045","0","4"
"/ControlRig/M_Manip.M_Manip","24","4","4","1","2.377329","0","4"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","77","0","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","210","0","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","648","0","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","0.458919","0","2"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","30","30","1","36.736355","0","30"
