"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","21","30","30","1","46.708565","0","30"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","21","2","2","1","1.561617","0","2"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","21","28","28","3","22.025723","0","28"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","21","4","4","1","2.928064","0","4"
"/ControlRig/M_Manip.M_Manip","21","4","4","1","2.033384","0","4"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","21","5","5","1","2.245311","0","5"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","21","4","4","1","1.741009","0","4"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","21","8","8","1","4.157278","0","8"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","21","2","2","1","0.554615","0","2"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","21","30","30","1","44.240204","0","30"
"/Engine/VREditor/TransformGizmo/Xray.Xray","21","15","15","1","0.000000","0","15"
"/Engine/VREditor/TransformGizmo/Main.Main","21","2","2","1","0.563797","0","2"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","21","2","2","1","0.631007","0","2"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","21","7","7","1","2.918112","0","7"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","21","648","648","1","468.386993","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","21","21","21","1","24.036337","0","21"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","21","7","7","1","2.622930","0","7"
"/Game/Blueprints/Material_001.Material_001","21","15","15","1","21.979746","0","15"
"/Game/Meshes/trunkMaterial.trunkMaterial","21","2","2","1","1.170555","0","2"
"/Game/Materials/eyeMat_textureCOords.eyeMat_textureCOords","21","4","4","1","2.343363","0","4"
"/Game/Materials/metal.metal","21","4","4","1","1.159774","0","4"
"/Game/Materials/nonTransparentYellow.nonTransparentYellow","21","4","4","1","1.990932","0","4"
"/Game/Materials/Material.Material","21","4","4","1","0.600482","0","4"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","21","4","4","1","3.101307","0","4"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","21","10","10","1","7.396704","0","10"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","21","42","42","1","52.481388","0","42"
"/Game/Meshes/Material_002.Material_002","21","2","2","1","0.000000","0","2"
"/Interchange/gltf/M_Unlit.M_Unlit","21","52","52","6","24.723232","0","52"
"/Interchange/gltf/M_Sheen.M_Sheen","21","188","188","6","299.290833","0","188"
"/Game/Meshes/EF_MAT.EF_MAT","21","2","2","1","1.177861","0","2"
"/Game/Materials/spikeTexture_Mat.spikeTexture_Mat","21","2","2","1","1.191756","0","2"
"/Game/Materials/orbitingLedge_Mat.orbitingLedge_Mat","21","2","2","1","1.159207","0","2"
"/Game/Materials/crumblingLedgeMat.crumblingLedgeMat","21","2","2","1","0.689237","0","2"
"/Game/Materials/cicrlingLedge_Mat.cicrlingLedge_Mat","21","2","2","1","0.566769","0","2"
"/Game/Meshes/ledgeMaterial.ledgeMaterial","21","2","2","1","0.000000","0","2"
"/Game/FlickerBPs/Blueprints/metal.metal","21","4","4","1","1.264657","0","4"
"/Game/FlickerBPs/Blueprints/nonTransparentYellow.nonTransparentYellow","21","4","4","1","2.373409","0","4"
"/Game/FlickerBPs/Blueprints/Material.Material","21","4","4","1","0.000000","0","4"
"/Game/FlickerBPs/Blueprints/eyeMat_textureCOords.eyeMat_textureCOords","21","4","4","1","2.273253","0","4"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","21","102","102","1","134.978317","0","102"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","21","188","188","6","230.429413","0","188"
"/Interchange/gltf/M_Transmission.M_Transmission","21","72","72","2","138.675537","0","72"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","21","188","188","6","302.217499","0","188"
"/Interchange/gltf/M_Default.M_Default","21","188","188","6","248.826752","0","188"
"Globals","24","1242","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","24","2","2","1","1.125541","0","2"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","4","4","1","1.926517","0","4"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","24","2","2","1","1.483533","0","2"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","24","2","2","1","0.591658","0","2"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","24","17","17","1","22.674810","0","17"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","24","2","2","1","1.088152","0","2"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","24","30","30","1","39.660389","0","30"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","26","26","6","12.925121","0","26"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","24","4","4","1","1.163972","0","4"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","24","20","20","1","26.341169","0","20"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","24","2","2","1","1.471768","0","2"
"/Game/Meshes/EF_MAT.EF_MAT","24","2","2","1","1.181590","0","2"
"/Game/Materials/spikeTexture_Mat.spikeTexture_Mat","24","2","2","1","1.204083","0","2"
"/Game/Materials/orbitingLedge_Mat.orbitingLedge_Mat","24","2","2","1","1.230503","0","2"
"/Game/Materials/crumblingLedgeMat.crumblingLedgeMat","24","2","2","1","0.682801","0","2"
"/Game/Materials/cicrlingLedge_Mat.cicrlingLedge_Mat","24","2","2","1","0.643344","0","2"
"/Game/Meshes/ledgeMaterial.ledgeMaterial","24","2","2","1","0.000000","0","2"
"/Game/FlickerBPs/Blueprints/nonTransparentYellow.nonTransparentYellow","24","4","4","1","2.675555","0","4"
"/Game/FlickerBPs/Blueprints/Material.Material","24","4","4","1","0.000000","0","4"
"/Game/FlickerBPs/Blueprints/eyeMat_textureCOords.eyeMat_textureCOords","24","4","4","1","2.482846","0","4"
"/Interchange/gltf/M_Unlit.M_Unlit","24","52","52","6","26.317703","0","52"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","24","135","135","1","194.542175","0","135"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","24","102","102","1","140.554260","0","102"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","24","188","188","6","246.486267","0","188"
"/Interchange/gltf/M_Transmission.M_Transmission","24","72","72","2","152.099670","0","72"
"/Interchange/gltf/M_Sheen.M_Sheen","24","188","188","6","321.685944","0","188"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","24","188","188","6","328.430542","0","188"
"/Interchange/gltf/M_Default.M_Default","24","188","188","6","245.431992","0","188"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","1.330990","0","2"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","7","7","1","3.504707","0","7"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","77","77","1","53.709003","0","77"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","24","4","4","1","3.167184","0","4"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","24","42","42","1","51.994926","0","42"
"/Game/Meshes/Material_002.Material_002","24","2","2","1","1.234061","0","2"
"/Game/Materials/nonTransparentYellow.nonTransparentYellow","24","4","4","1","1.151708","0","4"
"/Game/Materials/Material.Material","24","4","4","1","0.000000","0","4"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","24","28","28","3","22.128986","0","28"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","10","10","1","7.335095","0","10"
"/Game/Meshes/trunkMaterial.trunkMaterial","24","2","2","1","1.182508","0","2"
"/Game/Materials/eyeMat_textureCOords.eyeMat_textureCOords","24","4","4","1","2.301933","0","4"
"/Game/Materials/metal.metal","24","4","4","1","1.164272","0","4"
"/Game/FlickerBPs/Blueprints/metal.metal","24","4","4","1","1.161946","0","4"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","7","7","1","2.645440","0","7"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.579187","0","2"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","0.580109","0","2"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","21","21","1","24.914444","0","21"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","210","210","1","310.453613","0","210"
"/Game/Blueprints/Material_001.Material_001","24","15","15","1","19.456720","0","15"
"/Game/Materials/straightLineMovingLedge_Mat.straightLineMovingLedge_Mat","24","2","2","1","0.676224","0","2"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","15","15","1","21.531410","0","15"
"/Game/Meshes/Material.Material","24","15","15","1","0.000000","0","15"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","24","4","4","1","1.857164","0","4"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.617374","0","2"
"/ControlRig/M_Manip.M_Manip","24","4","4","1","2.735794","0","4"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","24","5","5","1","3.293628","0","5"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","24","8","8","1","4.853774","0","8"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","24","2","2","1","1.565075","0","2"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","648","0","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","30","30","1","45.012924","0","30"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","7","7","1","3.139045","0","7"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","24","4","4","1","2.276748","0","4"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","24","60","60","1","94.425682","0","60"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","24","60","60","1","89.803291","0","60"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","24","60","60","1","0.000000","0","60"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","24","30","30","1","44.684559","0","30"
